experiment,dataset,geometry,h,s,s_tuple,method,sel_train_acc,final_train_acc,final_train_sd,final_test_acc,final_test_sd,paired_dtrain,paired_dtrain_se,paired_dtest,paired_dtest_se,train_loss_U,projection_rate,n_nonfinite
titanic_ball,titanic,ball,1e-05,"(1,1,1)","[1.0, 1.0, 1.0]",non-reversible,0.745965405085748,0.7521910112359551,0.024818519218179437,0.7651396648044693,0.02900548042664775,0.0008441750443524221,0.0023071494833903387,0.0026815642458100663,0.0033846942453591216,387.11535430596797,0.0014666666666666667,0
titanic_ball,titanic,ball,1e-05,"(2,2,2)","[2.0, 2.0, 2.0]",non-reversible,0.7516484328799526,0.7596629213483146,0.02308645873370776,0.7738547486033521,0.033407634385980024,0.006527202838557016,0.0035836379665229235,0.011396648044692759,0.007003545896855787,385.557827768792,0.0007733333333333333,0
titanic_ball,titanic,ball,1e-05,"(3,3,3)","[3.0, 3.0, 3.0]",non-reversible,0.7556401537551742,0.7619101123595506,0.027647856297253987,0.7725139664804469,0.03141764872843671,0.010518923713778659,0.004822706735898276,0.010055865921787728,0.007972727980859459,383.9564434502424,0.0008266666666666666,0
titanic_ball,titanic,ball,1e-05,"(5,5,5)","[5.0, 5.0, 5.0]",non-reversible,0.7603341218214075,0.7669101123595506,0.021014602966817276,0.779441340782123,0.02441112790789415,0.015212891780011813,0.0043253450418552445,0.016983240223463706,0.006381769755863777,382.42407221250164,0.0005333333333333334,0
titanic_ball,titanic,ball,1e-05,"(7,7,7)","[7.0, 7.0, 7.0]",non-reversible,0.764087817859255,0.7735955056179773,0.020088852571597895,0.7879329608938548,0.02464229704169966,0.018966587817859284,0.003883513858148494,0.02547486033519553,0.006539574859684842,381.3873761924456,0.0010666666666666667,0
titanic_ball,titanic,ball,1e-05,"(10,10,10)","[10.0, 10.0, 10.0]",non-reversible,0.7579450029568303,0.7723595505617977,0.020941885690501687,0.7814525139664805,0.02576907110557589,0.012823772915434715,0.005438875724251518,0.018994413407821244,0.008367464409184717,381.7121556276655,0.00216,0
titanic_ball,titanic,ball,1e-05,"(2,7,2)","[2.0, 7.0, 2.0]",non-reversible,0.7597575399172086,0.7701685393258427,0.022020722194115872,0.783463687150838,0.025205789304167277,0.01463630987581308,0.0037929026602248213,0.02100558659217878,0.007031712590131198,382.70500852419866,0.00064,0
titanic_ball,titanic,ball,1e-05,"(1,0.25,1)","[1.0, 0.25, 1.0]",non-reversible,0.7436309875813129,0.7492696629213482,0.023627670024977954,0.7595530726256983,0.03010546052582679,-0.001490242460082869,0.0012978720271897668,-0.002905027932960902,0.0028689929493587716,387.9574786475572,0.0018666666666666666,0
titanic_ball,titanic,ball,3e-06,reversible (no J),,reversible,0.6644692489651094,0.6751123595505618,0.04711640817024854,0.6853631284916201,0.04684416672123247,0.0,0.0,0.0,0.0,440.2106991491612,0.0,0
titanic_ball,titanic,ball,3e-06,"(0,0,0)","[0.0, 0.0, 0.0]",non-reversible,0.6644692489651094,0.6751123595505618,0.04711640817024854,0.6853631284916201,0.04684416672123247,0.0,0.0,0.0,0.0,440.2106991491612,0.0,0
titanic_ball,titanic,ball,3e-06,"(0.02,0.02,0.02)","[0.02, 0.02, 0.02]",non-reversible,0.6644795978710821,0.6756179775280898,0.04685008157410614,0.6855865921787709,0.046699589047429504,1.0348905972787925e-05,5.5297469572040806e-05,0.00022346368715083553,0.00022346368715083555,440.2113623044529,0.0,0
titanic_ball,titanic,ball,3e-06,"(0.05,0.05,0.05)","[0.05, 0.05, 0.05]",non-reversible,0.6645076877587226,0.675561797752809,0.04637136244559122,0.6851396648044692,0.047728595081222826,3.843879361324465e-05,0.00011592996499338768,-0.00022346368715083997,0.0006016943918586023,440.2122725908445,0.0,0
titanic_ball,titanic,ball,3e-06,"(0.1,0.1,0.1)","[0.1, 0.1, 0.1]",non-reversible,0.6646230041395624,0.6753370786516854,0.046586537372693776,0.6855865921787708,0.04812582470230564,0.00015375517445299192,0.00022097732161975283,0.00022346368715083553,0.0008210580143407274,440.21356086912084,0.0,0
titanic_ball,titanic,ball,3e-06,"(0.25,0.25,0.25)","[0.25, 0.25, 0.25]",non-reversible,0.6650680070963927,0.6750561797752808,0.04687183057500354,0.6835754189944133,0.04816255950414043,0.0005987581312833124,0.0006701899505173926,-0.001787709497206702,0.0013188775575140228,440.2156365470502,0.0,0
