geometry,method,iteration,simulated_time,train_acc_mean,train_acc_sd,test_acc_mean,test_acc_sd,n_repeats
unit ball [d=3],Projected SGLD,500,0.05,0.6766187499999999,0.005433463903199668,0.6651,0.008659670836117215,100
unit ball [d=3],Projected SGLD,510,0.051000000000000004,0.6761062499999998,0.00468369374085036,0.6642,0.008023639316344424,100
unit ball [d=3],Projected SGLD,520,0.052000000000000005,0.67638125,0.006000246601624226,0.6642249999999998,0.008270177345942067,100
unit ball [d=3],Projected SGLD,530,0.053000000000000005,0.67591875,0.005910244460539123,0.6646,0.009154399505321495,100
unit ball [d=3],Projected SGLD,540,0.054,0.6767500000000001,0.004315522838977617,0.66455,0.0076076450118458296,100
unit ball [d=3],Projected SGLD,550,0.055,0.6770562500000001,0.0046136180928383844,0.6645749999999999,0.008134405977455308,100
unit ball [d=3],Projected SGLD,560,0.056,0.6779375000000001,0.00415386290339511,0.6641000000000001,0.00806006491690027,100
unit ball [d=3],Projected SGLD,570,0.057,0.6779187499999999,0.004289896479584979,0.6641499999999999,0.007746129695049355,100
unit ball [d=3],Projected SGLD,580,0.058,0.6774187500000001,0.004169180113122552,0.664725,0.008286954272295173,100
unit ball [d=3],Projected SGLD,590,0.059000000000000004,0.67723125,0.004171640024309898,0.6650250000000001,0.007780893135096898,100
unit ball [d=3],Projected SGLD,600,0.060000000000000005,0.6772812500000001,0.004611975757895322,0.6652499999999999,0.008509501522510962,100
unit ball [d=3],Projected SGLD,610,0.061000000000000006,0.67675,0.004402421280535652,0.6653999999999999,0.008399134154509899,100
unit ball [d=3],Projected SGLD,620,0.062,0.6771562499999999,0.004401861083391294,0.664325,0.00775130324656455,100
unit ball [d=3],Projected SGLD,630,0.063,0.6767375,0.004705315471556475,0.6652750000000001,0.007677980782008315,100
unit ball [d=3],Projected SGLD,640,0.064,0.67665,0.004704426509988097,0.6656,0.008762581142724355,100
unit ball [d=3],Projected SGLD,650,0.065,0.6763125000000001,0.004781775033891444,0.6664999999999999,0.008498365855987981,100
unit ball [d=3],Projected SGLD,660,0.066,0.6764312499999999,0.004793144534940325,0.6657,0.008646246339167994,100
unit ball [d=3],Projected SGLD,670,0.067,0.6765812499999998,0.005012181342046151,0.6652000000000001,0.00862870473793985,100
unit ball [d=3],Projected SGLD,680,0.068,0.6759937500000001,0.005290708425526724,0.664375,0.008471394230114683,100
unit ball [d=3],Projected SGLD,690,0.069,0.6773375000000001,0.005269429535183356,0.662825,0.00816229784194415,100
unit ball [d=3],Projected SGLD,700,0.07,0.6771250000000001,0.005238925308098825,0.664275,0.008698767763658296,100
unit ball [d=3],Projected SGLD,710,0.07100000000000001,0.6761124999999999,0.00520536278924695,0.6656749999999999,0.00896017422945683,100
unit ball [d=3],Projected SGLD,720,0.07200000000000001,0.6767000000000003,0.005548426612904591,0.66535,0.008453825862718716,100
unit ball [d=3],Projected SGLD,730,0.07300000000000001,0.6766562500000001,0.004743562057934392,0.66535,0.00831072691274247,100
unit ball [d=3],Projected SGLD,740,0.07400000000000001,0.6766875,0.005047517266494047,0.6656,0.008096014732289875,100
unit ball [d=3],Projected SGLD,750,0.075,0.6765875,0.004759377373123293,0.6644749999999998,0.009130749192047769,100
unit ball [d=3],Projected SGLD,760,0.076,0.67758125,0.004092767973431116,0.6647750000000001,0.009442108296927612,100
unit ball [d=3],Projected SGLD,770,0.077,0.6770625000000001,0.004648724300952106,0.6648999999999999,0.008241310085125547,100
unit ball [d=3],Projected SGLD,780,0.078,0.6768312499999999,0.004266100481787446,0.66425,0.007973282405837164,100
unit ball [d=3],Projected SGLD,790,0.079,0.6775375,0.0038237899980902426,0.6644500000000001,0.008307383839851525,100
unit ball [d=3],Projected SGLD,800,0.08,0.6771875,0.004255214418507576,0.6653999999999999,0.008788479603285989,100
unit ball [d=3],Projected SGLD,810,0.081,0.6775749999999999,0.003976017117821821,0.66525,0.008352251254009369,100
unit ball [d=3],Projected SGLD,820,0.082,0.6769874999999999,0.004827664517856408,0.6639000000000002,0.008582046093532433,100
unit ball [d=3],Projected SGLD,830,0.083,0.6765312499999999,0.0052587521744058415,0.66425,0.00877971146071062,100
unit ball [d=3],Projected SGLD,840,0.084,0.67755625,0.004234388103803952,0.6639499999999999,0.007680323804200822,100
unit ball [d=3],Projected SGLD,850,0.085,0.6772250000000001,0.004835781772736999,0.6645749999999999,0.00730862746030576,100
unit ball [d=3],Projected SGLD,860,0.08600000000000001,0.6773250000000001,0.004637319791483535,0.6651999999999998,0.00766798407653406,100
unit ball [d=3],Projected SGLD,870,0.08700000000000001,0.67681875,0.005130936294683559,0.664975,0.008908166438326651,100
unit ball [d=3],Projected SGLD,880,0.08800000000000001,0.6756875,0.005187077839704315,0.6651,0.00871055321858133,100
unit ball [d=3],Projected SGLD,890,0.08900000000000001,0.6770062499999997,0.004612762783021068,0.6641750000000001,0.008095507857741081,100
unit ball [d=3],Projected SGLD,900,0.09000000000000001,0.6769499999999999,0.004458775820579211,0.6651250000000001,0.008298221484027759,100
unit ball [d=3],Projected SGLD,910,0.091,0.6764500000000001,0.004238844539529977,0.66425,0.0076169335541067225,100
unit ball [d=3],Projected SGLD,920,0.092,0.6767249999999998,0.005033912770179655,0.6651249999999999,0.00826009483399959,100
unit ball [d=3],Projected SGLD,930,0.093,0.6769937500000001,0.004636992199048906,0.6651499999999999,0.008078059823067084,100
unit ball [d=3],Projected SGLD,940,0.094,0.6776125,0.004314041409493922,0.6647750000000001,0.009198258234331904,100
unit ball [d=3],Projected SGLD,950,0.095,0.6768000000000001,0.005134153564929945,0.6658999999999999,0.007909845546257942,100
unit ball [d=3],Projected SGLD,960,0.096,0.67686875,0.0051855524517449465,0.6651250000000001,0.0071188946906216915,100
unit ball [d=3],Projected SGLD,970,0.097,0.6760999999999998,0.004796292233790515,0.6653000000000001,0.008312701732951221,100
unit ball [d=3],Projected SGLD,980,0.098,0.6770125,0.004644546465338347,0.664725,0.0085862748710728,100
unit ball [d=3],Projected SGLD,990,0.099,0.6764124999999999,0.0048903862347725174,0.6650999999999999,0.00840063730146155,100
unit ball [d=3],Projected SGLD,1000,0.1,0.6769812500000001,0.004741631883293629,0.6644749999999999,0.007939918008380066,100
unit ball [d=3],Non-reversible SGLD,0,0.0,0.49235625,0.09800418618500616,0.49459999999999993,0.09438913115824343,100
unit ball [d=3],Non-reversible SGLD,10,0.001,0.54146875,0.06840843612832212,0.5385749999999999,0.0620038437632228,100
unit ball [d=3],Non-reversible SGLD,20,0.002,0.56523125,0.055813588704076156,0.560875,0.05313335495798199,100
unit ball [d=3],Non-reversible SGLD,30,0.003,0.5692375000000001,0.05126266935050684,0.5639750000000001,0.04757648679715218,100
unit ball [d=3],Non-reversible SGLD,40,0.004,0.5769124999999999,0.05647100383373665,0.57085,0.05490489941524326,100
unit ball [d=3],Non-reversible SGLD,50,0.005,0.5713750000000001,0.05497187067634287,0.564825,0.05387304450504375,100
unit ball [d=3],Non-reversible SGLD,60,0.006,0.5674249999999998,0.05619148752437526,0.5612499999999999,0.05597223788755828,100
unit ball [d=3],Non-reversible SGLD,70,0.007,0.57245625,0.05164147838790426,0.565975,0.04979870465030678,100
unit ball [d=3],Non-reversible SGLD,80,0.008,0.57724375,0.05574373004274367,0.568575,0.05617237067520586,100
unit ball [d=3],Non-reversible SGLD,90,0.009000000000000001,0.57050625,0.053060209674429704,0.5629500000000001,0.048455149521506126,100
unit ball [d=3],Non-reversible SGLD,100,0.01,0.5639249999999999,0.0514940971904018,0.5600999999999999,0.05070328620832413,100
unit ball [d=3],Non-reversible SGLD,110,0.011000000000000001,0.563025,0.06372280564755416,0.555225,0.06135989934374687,100
unit ball [d=3],Non-reversible SGLD,120,0.012,0.5569999999999999,0.06227193236608337,0.5534,0.061353134155534964,100
unit ball [d=3],Non-reversible SGLD,130,0.013000000000000001,0.55815625,0.06295004476605223,0.5507249999999999,0.05949205765682025,100
unit ball [d=3],Non-reversible SGLD,140,0.014,0.571725,0.05085010590158117,0.567025,0.05130579618544305,100
unit ball [d=3],Non-reversible SGLD,150,0.015000000000000001,0.573125,0.05668038214141618,0.56825,0.05483849105336599,100
unit ball [d=3],Non-reversible SGLD,160,0.016,0.55963125,0.05284474465415772,0.55475,0.05442943258305318,100
unit ball [d=3],Non-reversible SGLD,170,0.017,0.5703625,0.05515017519913196,0.5664500000000001,0.05337969102703213,100
unit ball [d=3],Non-reversible SGLD,180,0.018000000000000002,0.5673750000000001,0.05599331162710148,0.5628749999999999,0.05402764794458706,100
unit ball [d=3],Non-reversible SGLD,190,0.019,0.5685,0.057529910973037814,0.564875,0.05675614036998085,100
unit ball [d=3],Non-reversible SGLD,200,0.02,0.56330625,0.057360137802966026,0.5610499999999999,0.05534918995146024,100
unit ball [d=3],Non-reversible SGLD,210,0.021,0.57371875,0.060322574000350626,0.5681249999999999,0.05710655356083013,100
unit ball [d=3],Non-reversible SGLD,220,0.022000000000000002,0.57728125,0.054334484717187874,0.5670250000000001,0.05400464696615833,100
unit ball [d=3],Non-reversible SGLD,230,0.023,0.5615749999999999,0.05838089781596356,0.556225,0.05868454337654109,100
unit ball [d=3],Non-reversible SGLD,240,0.024,0.5720625000000001,0.060028829616285286,0.5679000000000001,0.05920316842463038,100
unit ball [d=3],Non-reversible SGLD,250,0.025,0.57388125,0.06376746981616137,0.569475,0.06325682679650978,100
unit ball [d=3],Non-reversible SGLD,260,0.026000000000000002,0.57345,0.06011428247156166,0.5665,0.058791490829365724,100
unit ball [d=3],Non-reversible SGLD,270,0.027,0.5668,0.05946436523097874,0.562075,0.057658493684273386,100
unit ball [d=3],Non-reversible SGLD,280,0.028,0.5752312500000002,0.05876381036637474,0.5662,0.056511016178219166,100
unit ball [d=3],Non-reversible SGLD,290,0.029,0.56499375,0.05868834712332749,0.5586000000000001,0.05753712020965425,100
unit ball [d=3],Non-reversible SGLD,300,0.030000000000000002,0.57561875,0.05625312105538876,0.571125,0.05449999420813611,100
unit ball [d=3],Non-reversible SGLD,310,0.031,0.56173125,0.05737764588373324,0.56,0.05618332187193685,100
unit ball [d=3],Non-reversible SGLD,320,0.032,0.581975,0.05936172233251683,0.5742,0.05658403065576475,100
unit ball [d=3],Non-reversible SGLD,330,0.033,0.5763937499999999,0.0558061087374099,0.568075,0.05673553635825246,100
unit ball [d=3],Non-reversible SGLD,340,0.034,0.5817999999999999,0.05611116986695594,0.5745,0.057707683783676224,100
unit ball [d=3],Non-reversible SGLD,350,0.035,0.57175625,0.056148385701247555,0.567525,0.054764757477927,100
unit ball [d=3],Non-reversible SGLD,360,0.036000000000000004,0.5618749999999999,0.058095361456206404,0.554825,0.05579799311223958,100
unit ball [d=3],Non-reversible SGLD,370,0.037000000000000005,0.5656187500000001,0.06089067548315961,0.5586500000000001,0.057846911339458316,100
unit ball [d=3],Non-reversible SGLD,380,0.038,0.5714375000000002,0.06271978401444142,0.5650499999999999,0.06050187825784645,100
unit ball [d=3],Non-reversible SGLD,390,0.039,0.56939375,0.053078184586299405,0.564475,0.05379217279061475,100
unit ball [d=3],Non-reversible SGLD,400,0.04,0.5723125,0.05457953809382554,0.56525,0.05367374788591917,100
unit ball [d=3],Non-reversible SGLD,410,0.041,0.5756875,0.05680301249524847,0.5700500000000001,0.053483429889333696,100
unit ball [d=3],Non-reversible SGLD,420,0.042,0.5741250000000001,0.05853239843596593,0.5695250000000001,0.05921913486655673,100
unit ball [d=3],Non-reversible SGLD,430,0.043000000000000003,0.5631,0.061638053865639156,0.5557749999999999,0.05842708375540933,100
unit ball [d=3],Non-reversible SGLD,440,0.044000000000000004,0.5764312500000001,0.05331078587958055,0.57025,0.050104058385191386,100
unit ball [d=3],Non-reversible SGLD,450,0.045000000000000005,0.57369375,0.05356145688669939,0.5677249999999999,0.05498174054110413,100
unit ball [d=3],Non-reversible SGLD,460,0.046,0.57905,0.04659893285182927,0.569725,0.047081348845279584,100
unit ball [d=3],Non-reversible SGLD,470,0.047,0.5737375,0.058629724562483894,0.5676,0.055264424050708846,100
unit ball [d=3],Non-reversible SGLD,480,0.048,0.5677125000000001,0.05877626884245379,0.564225,0.055843729244737905,100
unit ball [d=3],Non-reversible SGLD,490,0.049,0.572375,0.06031698935246564,0.5652,0.05754519523773896,100
unit ball [d=3],Non-reversible SGLD,500,0.05,0.565625,0.061753943664196925,0.56085,0.060713580761546995,100
unit ball [d=3],Non-reversible SGLD,510,0.051000000000000004,0.5694875,0.04809702387682714,0.56525,0.04690886823610137,100
unit ball [d=3],Non-reversible SGLD,520,0.052000000000000005,0.560325,0.04925578402686338,0.5566,0.050504425248654894,100
unit ball [d=3],Non-reversible SGLD,530,0.053000000000000005,0.5712375000000001,0.05188743309688616,0.5645,0.0522438435791165,100
unit ball [d=3],Non-reversible SGLD,540,0.054,0.564225,0.05779746562634285,0.559475,0.05574030581113806,100
unit ball [d=3],Non-reversible SGLD,550,0.055,0.56858125,0.059268002675123825,0.564025,0.055201530455653715,100
unit ball [d=3],Non-reversible SGLD,560,0.056,0.5705125,0.060141705820839546,0.5648,0.05948928262699717,100
unit ball [d=3],Non-reversible SGLD,570,0.057,0.5811562499999999,0.052913189980634955,0.574775,0.05131121005957449,100
unit ball [d=3],Non-reversible SGLD,580,0.058,0.5788812499999999,0.05736192627120301,0.5697999999999999,0.055365726188352636,100
unit ball [d=3],Non-reversible SGLD,590,0.059000000000000004,0.57073125,0.05840972102129365,0.5637,0.05768741963234605,100
unit ball [d=3],Non-reversible SGLD,600,0.060000000000000005,0.577825,0.06385380239898075,0.5719000000000001,0.0640244587101782,100
unit ball [d=3],Non-reversible SGLD,610,0.061000000000000006,0.56576875,0.06462039839379848,0.56145,0.06053338255905088,100
unit ball [d=3],Non-reversible SGLD,620,0.062,0.5758812499999999,0.055401719261762,0.5692,0.053327272382880965,100
unit ball [d=3],Non-reversible SGLD,630,0.063,0.5730124999999999,0.050268328294717085,0.568825,0.04820051631183293,100
unit ball [d=3],Non-reversible SGLD,640,0.064,0.5713937499999999,0.053883793357122046,0.566925,0.05080147411962838,100
unit ball [d=3],Non-reversible SGLD,650,0.065,0.5815562499999999,0.059487399923717814,0.575225,0.05635844764728816,100
unit ball [d=3],Non-reversible SGLD,660,0.066,0.5813999999999999,0.057121276927059136,0.571425,0.05600917019975074,100
unit ball [d=3],Non-reversible SGLD,670,0.067,0.57395,0.05800121091125354,0.5665749999999999,0.05594759339838227,100
unit ball [d=3],Non-reversible SGLD,680,0.068,0.5728562500000001,0.05717162044255679,0.56505,0.05683351106343844,100
unit ball [d=3],Non-reversible SGLD,690,0.069,0.5708437500000001,0.05185346052455141,0.5663750000000001,0.04955021812425871,100
unit ball [d=3],Non-reversible SGLD,700,0.07,0.5669937500000001,0.05504379390230193,0.561075,0.05447088811021124,100
unit ball [d=3],Non-reversible SGLD,710,0.07100000000000001,0.56926875,0.06187082649683545,0.56265,0.059449091199482974,100
unit ball [d=3],Non-reversible SGLD,720,0.07200000000000001,0.56813125,0.05433333151782391,0.560325,0.0505020939159852,100
unit ball [d=3],Non-reversible SGLD,730,0.07300000000000001,0.57545,0.054061456681122166,0.571175,0.050839486711520894,100
unit ball [d=3],Non-reversible SGLD,740,0.07400000000000001,0.5708625,0.053499738918932484,0.567975,0.05283227582346675,100
unit ball [d=3],Non-reversible SGLD,750,0.075,0.5670562499999999,0.054856569104590996,0.562425,0.05068527245102215,100
unit ball [d=3],Non-reversible SGLD,760,0.076,0.57181875,0.055275444844113605,0.5673,0.052786830696202006,100
unit ball [d=3],Non-reversible SGLD,770,0.077,0.5753625,0.06004852441226935,0.5726249999999999,0.058094071004351086,100
unit ball [d=3],Non-reversible SGLD,780,0.078,0.56553125,0.06369677262718015,0.559925,0.05851428104196946,100
unit ball [d=3],Non-reversible SGLD,790,0.079,0.57345,0.048948256538735045,0.565725,0.04849410955586422,100
unit ball [d=3],Non-reversible SGLD,800,0.08,0.57525,0.0559827405085575,0.56815,0.05405013105133666,100
unit ball [d=3],Non-reversible SGLD,810,0.081,0.57078125,0.05531064526365898,0.5639500000000001,0.052955789641602524,100
unit ball [d=3],Non-reversible SGLD,820,0.082,0.5734750000000001,0.053845589771854,0.568375,0.05267632127656907,100
unit ball [d=3],Non-reversible SGLD,830,0.083,0.56553125,0.05382147988167959,0.5618749999999999,0.05575625049890793,100
unit ball [d=3],Non-reversible SGLD,840,0.084,0.57025,0.05588835766711411,0.5655000000000001,0.05372723854448656,100
unit ball [d=3],Non-reversible SGLD,850,0.085,0.5748812499999999,0.052974325467864646,0.571975,0.05174150859920121,100
unit ball [d=3],Non-reversible SGLD,860,0.08600000000000001,0.5794125,0.05619075302939177,0.57255,0.05425107642184893,100
unit ball [d=3],Non-reversible SGLD,870,0.08700000000000001,0.57404375,0.057775706965306005,0.56615,0.05591911095231191,100
unit ball [d=3],Non-reversible SGLD,880,0.08800000000000001,0.5741937500000001,0.05885932331927997,0.572,0.058136029962476625,100
unit ball [d=3],Non-reversible SGLD,890,0.08900000000000001,0.5739374999999999,0.057485690742579726,0.566975,0.05630712026848197,100
unit ball [d=3],Non-reversible SGLD,900,0.09000000000000001,0.5691687500000001,0.05658709702917613,0.561225,0.0530109753739828,100
unit ball [d=3],Non-reversible SGLD,910,0.091,0.57175,0.05115945746764559,0.5665,0.05267347481887776,100
unit ball [d=3],Non-reversible SGLD,920,0.092,0.5723625000000001,0.05970146030352806,0.566725,0.05614138784615971,100
unit ball [d=3],Non-reversible SGLD,930,0.093,0.57125625,0.0573510019875614,0.5634249999999998,0.057721526497591186,100
unit ball [d=3],Non-reversible SGLD,940,0.094,0.56279375,0.06715419834786913,0.5537,0.06563450989295866,100
unit ball [d=3],Non-reversible SGLD,950,0.095,0.5688749999999999,0.05462777221775337,0.56355,0.051386311701687934,100
unit ball [d=3],Non-reversible SGLD,960,0.096,0.5695999999999999,0.05467055256883561,0.56855,0.05281612376247361,100
unit ball [d=3],Non-reversible SGLD,970,0.097,0.56585,0.058591724796650806,0.5567,0.05599296492607014,100
unit ball [d=3],Non-reversible SGLD,980,0.098,0.56755625,0.05177447017894636,0.5606499999999999,0.051561011227359364,100
unit ball [d=3],Non-reversible SGLD,990,0.099,0.5672875,0.05138825740125241,0.5613000000000001,0.049926056434602475,100
unit ball [d=3],Non-reversible SGLD,1000,0.1,0.57793125,0.05521127743722291,0.5701999999999999,0.05541473566925074,100
unit ball [d=3],Reversible anchored Langevin,0,0.0,0.49235625,0.09800418618500616,0.49459999999999993,0.09438913115824343,100
unit ball [d=3],Reversible anchored Langevin,10,0.001,0.57463125,0.07882287267830386,0.5701250000000001,0.07517267579957952,100
unit ball [d=3],Reversible anchored Langevin,20,0.002,0.6511812499999999,0.021249609139304956,0.643075,0.021275178191279786,100
unit ball [d=3],Reversible anchored Langevin,30,0.003,0.6685562500000002,0.010075353325508664,0.660475,0.01262660630845387,100
unit ball [d=3],Reversible anchored Langevin,40,0.004,0.6731187499999999,0.007371850787134651,0.663675,0.009531016618272048,100
unit ball [d=3],Reversible anchored Langevin,50,0.005,0.6750624999999999,0.0062799157774382,0.6658250000000001,0.009415057518720115,100
unit ball [d=3],Reversible anchored Langevin,60,0.006,0.67710625,0.005129059583354044,0.6650999999999999,0.007816713510229873,100
unit ball [d=3],Reversible anchored Langevin,70,0.007,0.6777312500000001,0.004330723828214241,0.6649500000000002,0.007402395189764909,100
unit ball [d=3],Reversible anchored Langevin,80,0.008,0.6773312500000002,0.004743961306362295,0.6653999999999999,0.008170530934864386,100
unit ball [d=3],Reversible anchored Langevin,90,0.009000000000000001,0.6775437500000001,0.004184860844807626,0.66475,0.008743684589577801,100
unit ball [d=3],Reversible anchored Langevin,100,0.01,0.6771937500000001,0.004514370118093035,0.6655000000000001,0.008071648849616489,100
unit ball [d=3],Reversible anchored Langevin,110,0.011000000000000001,0.67768125,0.004550758032926213,0.6649,0.0080475229892574,100
unit ball [d=3],Reversible anchored Langevin,120,0.012,0.6772187500000001,0.004283748027030875,0.663725,0.007901660418781448,100
unit ball [d=3],Reversible anchored Langevin,130,0.013000000000000001,0.6772875,0.004422291301297934,0.6644000000000001,0.008646538397684148,100
unit ball [d=3],Reversible anchored Langevin,140,0.014,0.67770625,0.004011362295046566,0.6646,0.007782718488465781,100
unit ball [d=3],Reversible anchored Langevin,150,0.015000000000000001,0.6779437500000001,0.004643454683908872,0.6649249999999999,0.008367015264982167,100
unit ball [d=3],Reversible anchored Langevin,160,0.016,0.67758125,0.004538046757274778,0.6632250000000002,0.00815951294595159,100
unit ball [d=3],Reversible anchored Langevin,170,0.017,0.6774125000000001,0.004453232709578128,0.6639499999999999,0.008536759492117765,100
unit ball [d=3],Reversible anchored Langevin,180,0.018000000000000002,0.6777499999999997,0.004153387931933568,0.6639250000000003,0.007631465630975986,100
unit ball [d=3],Reversible anchored Langevin,190,0.019,0.6777875,0.00405379311711435,0.6640999999999999,0.007707729296562704,100
unit ball [d=3],Reversible anchored Langevin,200,0.02,0.6778250000000001,0.003934317095774186,0.6644,0.008748159979693054,100
unit ball [d=3],Reversible anchored Langevin,210,0.021,0.67795,0.004148711312631383,0.6635499999999999,0.007923083523808938,100
unit ball [d=3],Reversible anchored Langevin,220,0.022000000000000002,0.6776125000000001,0.0038005639865895755,0.6631250000000002,0.0077229080067555,100
unit ball [d=3],Reversible anchored Langevin,230,0.023,0.6776375000000001,0.004173838524703975,0.66385,0.008245139370096985,100
unit ball [d=3],Reversible anchored Langevin,240,0.024,0.6774125,0.004334698939833073,0.6636500000000001,0.007649354630465655,100
unit ball [d=3],Reversible anchored Langevin,250,0.025,0.677075,0.004566843615240247,0.6662750000000002,0.008404957351516319,100
unit ball [d=3],Reversible anchored Langevin,260,0.026000000000000002,0.6779374999999997,0.0036383852492860407,0.6654500000000002,0.008098041913220933,100
unit ball [d=3],Reversible anchored Langevin,270,0.027,0.6776000000000001,0.004220971870950291,0.6659749999999999,0.008437941907619637,100
unit ball [d=3],Reversible anchored Langevin,280,0.028,0.677475,0.004651626195496181,0.665825,0.00787412813836516,100
unit ball [d=3],Reversible anchored Langevin,290,0.029,0.6778750000000001,0.004535737720224436,0.6653,0.00797945594459405,100
unit ball [d=3],Reversible anchored Langevin,300,0.030000000000000002,0.6775937500000001,0.004131838340034842,0.6649999999999998,0.007621076569672302,100
unit ball [d=3],Reversible anchored Langevin,310,0.031,0.6778312499999999,0.0037336079021734092,0.665425,0.008126641248375494,100
unit ball [d=3],Reversible anchored Langevin,320,0.032,0.6779562500000001,0.003966652939561174,0.6657499999999998,0.008479773915415774,100
unit ball [d=3],Reversible anchored Langevin,330,0.033,0.6777187499999999,0.004210353363070513,0.6651,0.00803181803890633,100
unit ball [d=3],Reversible anchored Langevin,340,0.034,0.6767687499999998,0.005185217643221524,0.6645250000000001,0.00850352719449258,100
unit ball [d=3],Reversible anchored Langevin,350,0.035,0.6769687499999999,0.00508169915982933,0.6648499999999999,0.008526696045629025,100
unit ball [d=3],Reversible anchored Langevin,360,0.036000000000000004,0.6774687500000001,0.004472996102031375,0.6646249999999999,0.007980207523693368,100
unit ball [d=3],Reversible anchored Langevin,370,0.037000000000000005,0.6780687500000002,0.0036917776079506324,0.6646500000000001,0.008401388774085713,100
unit ball [d=3],Reversible anchored Langevin,380,0.038,0.6780875000000002,0.003925622417354527,0.6649250000000001,0.007516438214629555,100
unit ball [d=3],Reversible anchored Langevin,390,0.039,0.6778500000000001,0.003309955903151602,0.6646999999999998,0.008151655963636777,100
unit ball [d=3],Reversible anchored Langevin,400,0.04,0.6777750000000001,0.0039710918784473795,0.6636250000000001,0.008486285727840272,100
unit ball [d=3],Reversible anchored Langevin,410,0.041,0.67768125,0.0037952811193971577,0.664325,0.007494568740498726,100
unit ball [d=3],Reversible anchored Langevin,420,0.042,0.6777124999999999,0.004286367720147593,0.6649749999999999,0.009006836628950595,100
unit ball [d=3],Reversible anchored Langevin,430,0.043000000000000003,0.6773625000000001,0.004484629332790536,0.6645,0.008490933964880409,100
unit ball [d=3],Reversible anchored Langevin,440,0.044000000000000004,0.6774625000000001,0.003465445406969628,0.664325,0.00856389384437815,100
unit ball [d=3],Reversible anchored Langevin,450,0.045000000000000005,0.677075,0.00406687313186766,0.66595,0.0074177306012504565,100
unit ball [d=3],Reversible anchored Langevin,460,0.046,0.6766937500000002,0.004925498455778746,0.66545,0.008721128413690564,100
unit ball [d=3],Reversible anchored Langevin,470,0.047,0.67640625,0.00435771748792249,0.6651250000000002,0.008552976621674422,100
unit ball [d=3],Reversible anchored Langevin,480,0.048,0.6767062500000001,0.004746455848176289,0.6651500000000001,0.008429895095025291,100
unit ball [d=3],Reversible anchored Langevin,490,0.049,0.67700625,0.004734336714766695,0.666075,0.009158088272564365,100
unit ball [d=3],Reversible anchored Langevin,500,0.05,0.6766999999999999,0.0051247690265764775,0.6656750000000001,0.008659196955791688,100
unit ball [d=3],Reversible anchored Langevin,510,0.051000000000000004,0.6763875,0.004438642440788817,0.6648000000000001,0.00756019613876292,100
unit ball [d=3],Reversible anchored Langevin,520,0.052000000000000005,0.6766062500000001,0.005266160043479062,0.6638749999999999,0.008183308646509707,100
unit ball [d=3],Reversible anchored Langevin,530,0.053000000000000005,0.6764125000000001,0.005904343226760611,0.6647750000000001,0.008536130874291377,100
unit ball [d=3],Reversible anchored Langevin,540,0.054,0.6771187499999999,0.004294345846575479,0.66525,0.0079176634141263,100
unit ball [d=3],Reversible anchored Langevin,550,0.055,0.6773250000000001,0.0047557779849804055,0.664125,0.007465197027987056,100
unit ball [d=3],Reversible anchored Langevin,560,0.056,0.6784187500000001,0.003879757384310407,0.6642250000000003,0.007741849738514525,100
unit ball [d=3],Reversible anchored Langevin,570,0.057,0.6777437500000002,0.004012188461426009,0.6642,0.007341593144474161,100
unit ball [d=3],Reversible anchored Langevin,580,0.058,0.6777937499999998,0.00391720559638417,0.664375,0.008358862411122757,100
unit ball [d=3],Reversible anchored Langevin,590,0.059000000000000004,0.6775749999999999,0.004135565746110687,0.6654000000000001,0.007998737274082582,100
unit ball [d=3],Reversible anchored Langevin,600,0.060000000000000005,0.67796875,0.003971146526489364,0.66565,0.008269604805331615,100
unit ball [d=3],Reversible anchored Langevin,610,0.061000000000000006,0.677075,0.004178845836502296,0.6656750000000001,0.00840014880820573,100
unit ball [d=3],Reversible anchored Langevin,620,0.062,0.6776749999999998,0.0036756948082277406,0.6635499999999999,0.007556019742128422,100
unit ball [d=3],Reversible anchored Langevin,630,0.063,0.6770499999999998,0.004285318193577001,0.6656000000000002,0.007437619364970343,100
unit ball [d=3],Reversible anchored Langevin,640,0.064,0.6772937499999999,0.004398884120151981,0.6658250000000001,0.008126641248375501,100
unit ball [d=3],Reversible anchored Langevin,650,0.065,0.6768437500000002,0.004590537554347941,0.6663499999999999,0.0078930668976327,100
unit ball [d=3],Reversible anchored Langevin,660,0.066,0.676925,0.004438731334355107,0.6657500000000001,0.00842000383886283,100
unit ball [d=3],Reversible anchored Langevin,670,0.067,0.6773624999999999,0.004439531296354738,0.6655000000000001,0.008008833506910626,100
unit ball [d=3],Reversible anchored Langevin,680,0.068,0.6765187500000001,0.004943058819438048,0.6651250000000002,0.008098002933757903,100
unit ball [d=3],Reversible anchored Langevin,690,0.069,0.6775937500000001,0.004687500000000007,0.66315,0.0077412381229857346,100
unit ball [d=3],Reversible anchored Langevin,700,0.07,0.67750625,0.005053763193068726,0.6642,0.008164037919529483,100
unit ball [d=3],Reversible anchored Langevin,710,0.07100000000000001,0.6765187499999997,0.0044922553656489795,0.666325,0.008306433857820308,100
unit ball [d=3],Reversible anchored Langevin,720,0.07200000000000001,0.6769812500000003,0.005365474146397184,0.6649749999999999,0.007355467628941351,100
unit ball [d=3],Reversible anchored Langevin,730,0.07300000000000001,0.67713125,0.004704070039536902,0.6653499999999998,0.00801686983929527,100
