tag,eta,s,R,seed,rev_train,nrev_train,rev_test,nrev_test,d_train,se_train,t_train,win_train,d_test,se_test,t_test,win_test,rev_U,nrev_U,proj_rev,proj_nrev,bad_nrev,bad_rev,wall_rev,wall_nrev
lam200,3e-06,5.0,32,3000,0.6167047050561798,0.6167047050561798,0.6145251396648045,0.6145251396648045,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,487.4807644278054,487.5255415680566,0.0,0.0,0,0,0.6551931590001914,0.898333834999903
lam200,1e-06,0.0,32,3000,0.5915554775280898,0.5915554775280898,0.5961941340782123,0.5961941340782123,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,522.4756666052024,522.4756666052024,0.0,0.0,0,0,0.6424694470001668,0.9017500139998447
lam200,1e-06,1.0,32,3000,0.5915554775280898,0.5923893960674158,0.5961941340782123,0.5939245810055866,0.0008339185393258456,0.0027480559438488837,0.30345762836176926,0.125,-0.0022695530726256994,0.002531667312701816,-0.8964657643754992,0.0625,522.4756666052024,521.593748091454,0.0,0.0,0,0,0.6454327120000016,0.8771997539997756
lam200,1e-06,5.0,32,3000,0.5915554775280898,0.5863325140449438,0.5961941340782123,0.5885125698324022,-0.005222963483146069,0.007949082181594489,-0.6570523947078386,0.21875,-0.007681564245810062,0.009327772908949379,-0.823515357930735,0.15625,522.4756666052024,523.124888404099,0.0,0.0,0,0,0.6303834869995626,0.8776624019997143
tight_r2,0.0001,0.0,32,3000,0.7314782303370786,0.7314782303370786,0.7327164804469274,0.7327164804469274,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,431.4788572538187,431.4788572538187,0.610015625,0.610015625,0,0,0.6866302000003088,0.9344913449999694
tight_r2,0.0001,1.0,32,3000,0.7314782303370786,0.7325316011235955,0.7327164804469274,0.7313198324022346,0.0010533707865168565,0.0009160525664006758,1.1499021182329383,0.40625,-0.001396648044692743,0.0020067631511371505,-0.6959705453537552,0.28125,431.4788572538187,431.4530167425887,0.610015625,0.6093125,0,0,0.6814173660000051,0.9298831659998541
tight_r2,0.0001,5.0,32,3000,0.7314782303370786,0.7321365870786517,0.7327164804469274,0.7257332402234636,0.0006583567415730449,0.0026696005148246237,0.24661245677662555,0.5,-0.006983240223463687,0.004129436348171645,-1.691087992325053,0.46875,431.4788572538187,431.3041913360295,0.610015625,0.61215625,0,0,0.6840946060001443,0.9332635890000347
tight_r2,3e-05,0.0,32,3000,0.733497191011236,0.733497191011236,0.7300977653631285,0.7300977653631285,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,431.57075574586224,431.57075574586224,0.37371875,0.37371875,0,0,0.6882041429998935,0.9323505090001163
tight_r2,3e-05,1.0,32,3000,0.733497191011236,0.7351211376404494,0.7300977653631285,0.7341131284916201,0.0016239466292134914,0.001019038050566762,1.5936074499968822,0.65625,0.004015363128491621,0.0018302154221179422,2.193929239130225,0.5,431.57075574586224,431.6100050790358,0.37371875,0.37415625,0,0,0.6893441619999976,0.9334383079999498
tight_r2,3e-05,5.0,32,3000,0.733497191011236,0.7350772471910112,0.7300977653631285,0.73463687150838,0.0015800561797752848,0.003362984573279077,0.46983747482214927,0.59375,0.004539106145251399,0.0055946818118757045,0.8113251651981961,0.5625,431.57075574586224,431.89138078716854,0.37371875,0.376078125,0,0,0.7394449299999906,0.9410665579998749
