experiment,eta,lam,delta,s,train,test,d_train,t_train,d_test,t_test,U,a,penalty,near_kink,proj
titanic_lp,1e-05,20.0,0.003850817669777474,1,0.7823174157303372,0.7919553072625699,0.008216292134831459,4.897597363743166,0.014189944134078213,5.871274087948518,425.0633243475123,0.9601334325151382,41.20076473546316,2.75,0.0
titanic_lp,1e-05,20.0,0.003850817669777474,5,0.7825140449438205,0.7929608938547488,0.008412921348314603,4.073679945626706,0.015195530726256986,5.380374535179262,422.58169383753653,0.9573334694062038,42.0501171743937,2.8,0.0
titanic_lp,3e-05,5.0,0.015403270679109895,reversible,0.8049578651685395,0.8049162011173184,0.0,0.0,0.0,0.0,364.41856778970913,0.9511110209027178,18.698039327949747,1.02,0.04569
titanic_lp,3e-05,5.0,0.015403270679109895,1,0.8055898876404494,0.8045251396648045,0.0006320224719101075,0.8590239517192177,-0.0003910614525139644,-0.3589445631806292,364.0150442551418,0.9481126390127735,18.596760186437216,1.07,0.049065
titanic_lp,3e-05,5.0,0.015403270679109895,5,0.8046629213483146,0.8051955307262572,-0.0002949438202247179,-0.33507406510681703,0.00027932960893854773,0.19295606266997226,364.48198425471327,0.9508598593344739,18.856396073974157,1.04,0.05318
titanic_lp,3e-05,7.5,0.010268847119406597,reversible,0.8045646067415732,0.8053072625698328,0.0,0.0,0.0,0.0,373.24808226261973,0.9601711028815726,26.76010931835076,1.24,0.034355
titanic_lp,3e-05,7.5,0.010268847119406597,1,0.8055477528089887,0.8050279329608938,0.0009831460674157267,1.5940893970421355,-0.00027932960893854773,-0.2510322419638776,372.9186451962273,0.9565203767618388,26.625693466573225,1.35,0.03742
titanic_lp,3e-05,7.5,0.010268847119406597,5,0.8053370786516854,0.8063687150837988,0.0007724719101123645,0.8878915651091158,0.0010614525139664777,0.7441493080831817,373.4984158271047,0.9605950945967866,27.089970020198198,1.22,0.041815
titanic_lp,3e-05,10.0,0.007701635339554948,reversible,0.8031601123595508,0.8041899441340784,0.0,0.0,0.0,0.0,381.660291732463,0.9612472397436008,33.92010997420257,1.46,0.02438
titanic_lp,3e-05,10.0,0.007701635339554948,1,0.804058988764045,0.8041899441340784,0.0008988764044943764,1.28519280352462,3.3306690738754695e-18,2.996119142100322e-15,381.3347229218565,0.9601381774584027,33.7949732969515,1.6,0.026955
titanic_lp,3e-05,10.0,0.007701635339554948,5,0.8028932584269662,0.8060893854748605,-0.00026685393258427337,-0.3075921764851312,0.0018994413407821186,1.404164042797779,382.47591449139276,0.9657636669506506,34.76266366153411,1.29,0.030875
titanic_lp,3e-05,15.0,0.005134423559703298,reversible,0.7992415730337079,0.8029608938547486,0.0,0.0,0.0,0.0,397.23083590053545,0.9594732186741396,45.32994237401665,2.25,0.01053
titanic_lp,3e-05,15.0,0.005134423559703298,1,0.8001123595505618,0.8031284916201119,0.0008707865168539375,1.0178076669978726,0.00016759776536312665,0.16119396456228907,396.6376192682596,0.9595743338233157,45.42006439019218,2.2,0.0116
titanic_lp,3e-05,15.0,0.005134423559703298,5,0.7997893258426967,0.8031284916201118,0.0005477528089887663,0.4870470631271834,0.0001675977653631211,0.12717405646677843,398.74570922597894,0.965702103539861,47.61282205865644,1.88,0.01432
titanic_lp,3e-05,20.0,0.003850817669777474,reversible,0.7955477528089888,0.801173184357542,0.0,0.0,0.0,0.0,411.1482087324762,0.9571425004367626,53.023534349289996,2.82,0.00376
titanic_lp,3e-05,20.0,0.003850817669777474,1,0.7960674157303369,0.800782122905028,0.0005196629213483172,0.6420945606848426,-0.00039106145251396554,-0.3763388118272588,410.49207313634264,0.9594813360641274,53.45214660937787,2.88,0.00401
titanic_lp,3e-05,20.0,0.003850817669777474,5,0.7953792134831462,0.8011731843575418,-0.00016853932584269372,-0.15889377008554398,-1.1102230246251566e-18,-8.493392900566951e-16,413.37560562188855,0.9653301906001782,56.543142940891975,2.42,0.0051
