geometry,iteration,rev_train,nr_train,rev_test,nr_test,rev_test_sd,nr_test_sd,paired_diff,paired_se,t_stat
L1-smooth ball,1600,0.8229187500000001,0.8229812500000001,0.8067250000000001,0.8091749999999999,0.009372314430159586,0.008483904844712793,0.002450000000000002,0.001038999615986551,2.3580374451569726
L1-smooth ball,1610,0.8229562500000002,0.8227937500000002,0.8074499999999999,0.8101999999999999,0.009272665379076452,0.007357055295854608,0.0027500000000000024,0.000969548994391335,2.8363703287902453
L1-smooth ball,1620,0.8229437499999999,0.8226875000000001,0.807475,0.8087750000000001,0.01031997548153064,0.007901660418781431,0.0013000000000000023,0.0011598719887569602,1.1208133419906259
L1-smooth ball,1630,0.8226937500000001,0.8225999999999999,0.8079500000000001,0.8092750000000001,0.00987535960219814,0.0073451609164734205,0.0013250000000000007,0.0010668649200230335,1.2419566668021984
L1-smooth ball,1640,0.8228625,0.82340625,0.8087500000000002,0.8093749999999998,0.010034662148993564,0.0071807033081725214,0.000625,0.001072718980022729,0.5826316226704196
L1-smooth ball,1650,0.8234375000000002,0.8238312499999999,0.8085,0.8098000000000001,0.00965961080003126,0.007601833909516741,0.0013000000000000012,0.0010270827570838608,1.2657207912739372
L1-smooth ball,1660,0.8235687500000003,0.8238000000000001,0.8087999999999999,0.8087500000000002,0.00951129047315064,0.008245751890666128,-4.999999999999783e-05,0.0011140629980554773,-0.04488076534923922
L1-smooth ball,1670,0.8235062500000001,0.8232125,0.80865,0.8093250000000001,0.009241567272739263,0.0070069860521734546,0.0006750000000000056,0.0010806230666246253,0.6246396369350123
L1-smooth ball,1680,0.8224250000000001,0.8226687499999998,0.8089500000000001,0.80925,0.008820459458016048,0.006903922176135919,0.00030000000000000805,0.0009804142600003938,0.3059931013242173
L1-smooth ball,1690,0.8229500000000002,0.82314375,0.8081999999999999,0.809675,0.009184418073755961,0.007551632039807438,0.0014749999999999974,0.0009835098711587311,1.4997307533499513
L1-smooth ball,1700,0.82266875,0.82326875,0.8084250000000002,0.8093749999999998,0.009405665335532628,0.00747364899449587,0.0009499999999999975,0.0010340051579497385,0.9187575058945456
L1-smooth ball,1710,0.8230750000000002,0.8231750000000001,0.8088999999999998,0.8091499999999999,0.008878529316743993,0.00831983755668924,0.00024999999999999914,0.001052594197900854,0.23750843439814132
L1-smooth ball,1720,0.82298125,0.8230562499999999,0.80865,0.809125,0.009090037837038288,0.008373954027853616,0.0004750000000000043,0.0011324500791726662,0.4194445377645476
L1-smooth ball,1730,0.8233687500000001,0.8235437500000002,0.8082249999999999,0.809625,0.009369619668229464,0.007779919438184828,0.0014000000000000013,0.0010325021094702912,1.355929433130407
L1-smooth ball,1740,0.8230375000000001,0.82316875,0.8084499999999999,0.8102499999999999,0.009413213365189674,0.008344689232310456,0.0018000000000000028,0.0010088497300281027,1.784210221228747
L1-smooth ball,1750,0.8236312499999999,0.823675,0.80755,0.809625,0.008861874986865257,0.007532547223666601,0.002074999999999992,0.0009052700640631436,2.2921336763161304
L1-smooth ball,1760,0.8231937500000001,0.8236125000000001,0.808775,0.8099250000000001,0.008553862320967085,0.007277464524062605,0.0011500000000000054,0.0009214201818471034,1.2480733791772227
L1-smooth ball,1770,0.8238437500000002,0.8236937499999998,0.808725,0.8100999999999999,0.008457372314415765,0.007944885909892724,0.0013750000000000062,0.0008501151140114535,1.617428013380175
L1-smooth ball,1780,0.823525,0.82364375,0.8082250000000001,0.809625,0.009199630811652542,0.00801178897789142,0.0014000000000000002,0.0009416834270431195,1.4866992025079937
L1-smooth ball,1790,0.82305625,0.8234750000000001,0.8080749999999999,0.8097,0.009051305782241375,0.007730302436358847,0.0016249999999999997,0.0008970877404922053,1.8114170182600096
L1-smooth ball,1800,0.8235125,0.8233437500000003,0.8084,0.808875,0.009330627313348544,0.008389018495219279,0.0004750000000000065,0.000983253078389086,0.4830902749658546
L1-smooth ball,1810,0.8234437500000001,0.8231812500000001,0.8089249999999999,0.809525,0.008529916160019952,0.008224248146533355,0.0005999999999999994,0.0009004207770579112,0.6663551256119116
L1-smooth ball,1820,0.8231875,0.8233562499999999,0.808375,0.8092750000000001,0.009457340423120422,0.007843924175095406,0.0009000000000000008,0.0009812124019690006,0.9172325973397496
L1-smooth ball,1830,0.8235750000000002,0.8237312500000002,0.8091000000000003,0.80965,0.008435135751813065,0.008732992128426046,0.000550000000000006,0.0009741481645338366,0.5645958387276744
L1-smooth ball,1840,0.8233750000000001,0.82383125,0.80995,0.8099,0.008775971556909044,0.00891117786317222,-4.999999999999338e-05,0.0009840777870214772,-0.05080899158523751
L1-smooth ball,1850,0.823675,0.8237562500000003,0.8092249999999999,0.8099500000000001,0.008708922337627545,0.008527880596886146,0.00072500000000001,0.0009281614007588243,0.7811141461035566
L1-smooth ball,1860,0.8236125,0.8239187500000001,0.8096,0.8095499999999999,0.009029413216278386,0.009268579484288051,-5.0000000000002266e-05,0.0011326089485356478,-0.04414586346386134
L1-smooth ball,1870,0.8235187500000002,0.8236312500000003,0.80895,0.80915,0.008417604208209148,0.00857395044670926,0.00020000000000000128,0.0009735647296550342,0.2054306138132878
L1-smooth ball,1880,0.82354375,0.82383125,0.8088,0.81,0.008404844682765642,0.008718377200494407,0.0012,0.0009701869027474155,1.2368750769586665
L1-smooth ball,1890,0.8231,0.8236500000000001,0.808575,0.8090749999999999,0.008683949841430722,0.007918899206737287,0.000499999999999996,0.0008747293953855177,0.571605347479642
L1-smooth ball,1900,0.8235000000000002,0.82346875,0.8087750000000001,0.8083249999999998,0.009235246219093048,0.007866106490070617,-0.0004499999999999982,0.0009383657618595744,-0.4795571389009612
L1-smooth ball,1910,0.8236187500000001,0.8243250000000002,0.8094750000000001,0.81015,0.008282382117202348,0.0075278942553141425,0.0006750000000000078,0.0009339655596790827,0.7227247225603722
L1-smooth ball,1920,0.8238374999999999,0.8237187500000002,0.808725,0.8086249999999999,0.008837013241491878,0.007371585838730875,-0.00010000000000000009,0.0010093752443161963,-0.09907118345045735
L1-smooth ball,1930,0.82388125,0.82388125,0.809875,0.8097749999999998,0.008434050454598128,0.007530200139532411,-9.999999999999343e-05,0.0009678675925805527,-0.10331991768974404
L1-smooth ball,1940,0.8238937500000002,0.82421875,0.80935,0.809275,0.0075847068353218205,0.007413601681975482,-7.500000000000284e-05,0.0008291219342281204,-0.09045714134896801
L1-smooth ball,1950,0.8235062500000001,0.8240250000000002,0.8093999999999998,0.8095,0.008690236016369276,0.007587869106393268,0.00010000000000000453,0.0009878811117280703,0.10122675574298368
L1-smooth ball,1960,0.8234812500000003,0.8236625000000002,0.809675,0.80955,0.008154559671395091,0.007812351008680294,-0.00012499999999999623,0.0009989735894022568,-0.12512843314986025
L1-smooth ball,1970,0.8236750000000002,0.8235812500000002,0.8104500000000001,0.809475,0.007540965562589538,0.007370900675472199,-0.0009749999999999992,0.0009299281768724999,-1.0484680690922639
L1-smooth ball,1980,0.82320625,0.82314375,0.8096750000000003,0.8094000000000001,0.008231614039601797,0.007395057044192993,-0.00027500000000000636,0.001085891501732723,-0.25324813718607936
L1-smooth ball,1990,0.8237375,0.82404375,0.8095749999999999,0.8095999999999998,0.008631447963082075,0.008045953873679212,2.4999999999996135e-05,0.0009139042398391398,0.027355163604883256
L1-smooth ball,2000,0.8239625,0.8240937500000003,0.8099,0.8094749999999997,0.008233646172439586,0.00781166409669513,-0.0004249999999999998,0.0008341321928516566,-0.5095115662027715
unit ball,0,0.50529375,0.50529375,0.4995749999999999,0.4995749999999999,0.031448721690389835,0.031448721690389835,0.0,0.0,
unit ball,10,0.5085000000000001,0.4931875,0.5041000000000001,0.4884250000000001,0.04209255074574156,0.04694808948254024,-0.015675,0.005910939930212948,-2.651862510034896
unit ball,20,0.5161250000000001,0.49707499999999993,0.50865,0.49557500000000004,0.06112830107175556,0.06686793009924544,-0.01307500000000001,0.009232945990672026,-1.4161243890313646
unit ball,30,0.5245000000000001,0.5465187499999999,0.518375,0.5414500000000001,0.0712756909202683,0.06916546183689595,0.023075,0.009472371773753499,2.4360319201086797
unit ball,40,0.53163125,0.5984125,0.5263499999999999,0.593225,0.07706453087635012,0.06265918616700276,0.06687499999999999,0.010209755621389028,6.5501078066843785
unit ball,50,0.5368625,0.6378375,0.5299250000000001,0.631625,0.07935858316667593,0.04740004768143193,0.10169999999999998,0.009498330528481458,10.707144765603271
unit ball,60,0.54178125,0.6605,0.5354749999999999,0.6557249999999999,0.07938502183610704,0.04325356148120153,0.12024999999999998,0.008925158799481362,13.473149632585548
unit ball,70,0.5460625,0.6723,0.539975,0.663325,0.07840703737612466,0.036258149554147266,0.12335000000000003,0.008442483657255744,14.610629408087636
unit ball,80,0.551775,0.6783499999999999,0.5445500000000001,0.6691250000000001,0.07776500797046487,0.03297223924161142,0.12457499999999999,0.008064845696670899,15.446668750454025
unit ball,90,0.55690625,0.6819125000000001,0.5499,0.6744749999999999,0.07729152474870576,0.03188777472273154,0.12457499999999999,0.008133905764133118,15.315520441522688
unit ball,100,0.560875,0.6835000000000001,0.555825,0.6758749999999999,0.0766024558181638,0.0320636500030042,0.12004999999999999,0.007922125709528709,15.153761048704922
unit ball,110,0.56648125,0.68645,0.5609000000000001,0.6770000000000002,0.07577255306494429,0.03152079640587475,0.1161,0.007915535804398025,14.667358327845928
unit ball,120,0.57155625,0.6882749999999999,0.5651,0.6783999999999999,0.07407844599892847,0.02883145028007653,0.1133,0.007519577142635109,15.067336613597918
unit ball,130,0.5753375,0.6904812499999999,0.570275,0.6803249999999998,0.07116712351709159,0.028523548219502825,0.11005,0.0074366839166908035,14.79826240201027
unit ball,140,0.5805937499999999,0.69175,0.574625,0.6824250000000001,0.07172511270767926,0.02574509613008805,0.10779999999999998,0.0073306021084715315,14.705476904198916
unit ball,150,0.5856499999999999,0.6935062499999998,0.58125,0.6839250000000001,0.07003471361482898,0.02606386629536428,0.10267499999999999,0.0071482546255655435,14.363646145561962
unit ball,160,0.59150625,0.6953187500000001,0.5848500000000001,0.6853500000000001,0.07009176885060085,0.02536356848041312,0.10050000000000002,0.007228852822634663,13.902620853660055
unit ball,170,0.595325,0.6968874999999999,0.5893,0.6860249999999999,0.06717803873952327,0.02371467335476565,0.09672499999999998,0.006848624336538711,14.123274287940388
unit ball,180,0.6008625,0.6985125000000001,0.5945,0.6872499999999999,0.0657676119976907,0.024098650366668865,0.09275,0.006734831441502791,13.771688394224165
unit ball,190,0.6057500000000001,0.69914375,0.5991499999999998,0.6875249999999999,0.06290246177193463,0.023119952356561998,0.08837500000000001,0.006528141780094096,13.53754299109695
unit ball,200,0.61123125,0.7014250000000001,0.603475,0.6905000000000001,0.06131131748311361,0.022085119996335202,0.087025,0.00636135100557748,13.680270106727106
unit ball,210,0.615975,0.7027687499999999,0.609,0.6916499999999999,0.06063115010979393,0.021646902407466605,0.08265,0.006222192685716331,13.283098768337952
unit ball,220,0.6204312499999999,0.70406875,0.6124499999999999,0.6929500000000001,0.05783879111440485,0.02133303740325049,0.0805,0.005986622291797476,13.44664755454782
unit ball,230,0.625425,0.70530625,0.61805,0.6942499999999998,0.05456390470787165,0.022528040888249168,0.0762,0.005583896398564268,13.646384990164314
unit ball,240,0.6309000000000001,0.7073750000000001,0.6225499999999999,0.6952499999999999,0.053948839401114765,0.02023691745999939,0.0727,0.005481451735746027,13.262909810170118
unit ball,250,0.6357687500000001,0.7074374999999999,0.6256999999999999,0.6953,0.052160494358443076,0.019434167558371736,0.0696,0.005402571404227601,12.882754302060098
unit ball,260,0.6401687499999998,0.7091437500000001,0.6313,0.6979249999999999,0.05057807246368147,0.018491244857056978,0.06662499999999999,0.0050455469665754964,13.204713074986907
unit ball,270,0.6437,0.7102187499999999,0.6339999999999999,0.698675,0.04771019415452662,0.018648987163441936,0.064675,0.004771635336850331,13.554053366259705
unit ball,280,0.6476000000000001,0.711225,0.6375249999999999,0.6984249999999999,0.0457133346480703,0.019719161449788584,0.060899999999999996,0.00474734375490892,12.82822629750105
unit ball,290,0.6521937500000001,0.7117874999999999,0.642075,0.7000749999999999,0.04347304836727504,0.01816539820425614,0.057999999999999996,0.004348603630517909,13.337614767408066
unit ball,300,0.6563499999999999,0.7125250000000001,0.645625,0.7014,0.04163692120066885,0.018464817761069154,0.05577499999999999,0.004289212302010377,13.003553117167444
unit ball,310,0.66030625,0.7139937499999999,0.650775,0.7009000000000001,0.03975571714174636,0.01855077661801018,0.050124999999999996,0.004097667327303734,12.23256940991895
unit ball,320,0.6632437499999999,0.71476875,0.652775,0.70335,0.03753768308666841,0.018323757829934912,0.050574999999999995,0.003930882486314253,12.8660676517504
unit ball,330,0.6682125000000001,0.7162687499999998,0.656575,0.7035250000000002,0.03636351088993504,0.01670486153758537,0.04694999999999999,0.0038108000432582347,12.320247577161707
unit ball,340,0.6719499999999999,0.71681875,0.65935,0.7025999999999999,0.036464006052184354,0.017040948899458015,0.04324999999999999,0.003779513490149522,11.44327176307789
unit ball,350,0.6751937500000001,0.71773125,0.662,0.7042999999999999,0.03348827625400636,0.015300359802991896,0.042300000000000004,0.0034816764219368105,12.149319716640719
unit ball,360,0.6782,0.7182375000000001,0.6652750000000002,0.7051999999999999,0.03221592044786289,0.015257387679018937,0.039924999999999995,0.0034025864716373767,11.733720901084837
unit ball,370,0.6806249999999998,0.7194812500000001,0.6669250000000001,0.7058999999999999,0.03152050599181108,0.01588516237998164,0.038975,0.0034221307010915774,11.389103282223532
unit ball,380,0.6834062499999999,0.7202312499999998,0.6697749999999999,0.707975,0.029228495073171733,0.015405688146679048,0.03819999999999999,0.0031406587483738787,12.16305337846036
unit ball,390,0.6868875,0.721,0.6731750000000001,0.7074000000000001,0.02827501797371915,0.013884989351559813,0.034225000000000005,0.0029626664808526243,11.55209343380103
unit ball,400,0.6894187500000002,0.72156875,0.6764250000000003,0.706875,0.027352116144381915,0.014823775436163963,0.03044999999999999,0.0029696231437947836,10.253826336054527
unit ball,410,0.6919625,0.7230875,0.67905,0.7093250000000001,0.02627501213370343,0.014406854253963616,0.03027499999999999,0.002784765327508393,10.871652164345164
unit ball,420,0.6948125,0.7235812500000001,0.6814500000000001,0.7092500000000002,0.025517819086063973,0.013663063087364155,0.0278,0.002733601243337396,10.169734912053071
unit ball,430,0.6971499999999999,0.7239562500000001,0.6839999999999997,0.7103499999999999,0.02396335586353514,0.013123442668551097,0.02634999999999998,0.002695492871105731,9.775577699521358
unit ball,440,0.70023125,0.7247562500000001,0.685025,0.7111500000000001,0.022905975467576403,0.01384628820188635,0.026125000000000006,0.0026300456557853042,9.933287638004654
unit ball,450,0.7025875,0.7259125000000001,0.686875,0.7113999999999998,0.02300739615379754,0.013513554736491871,0.024524999999999998,0.0025838696901658137,9.491577726749124
unit ball,460,0.70375,0.7262812499999999,0.6907,0.71175,0.021123972690339814,0.013019507508257597,0.021049999999999996,0.0023903161111265415,8.806366614865537
unit ball,470,0.7058999999999999,0.72695625,0.6909749999999998,0.7128249999999998,0.02130791276649701,0.01239427511214576,0.021850000000000005,0.00246634416401149,8.859266406867219
unit ball,480,0.70719375,0.72764375,0.6929500000000001,0.71415,0.020233423193849676,0.011662445123670527,0.0212,0.002027736958216517,10.455004981832714
unit ball,490,0.7087750000000002,0.72775,0.6929,0.7137,0.019878799427195466,0.01262553129195127,0.020799999999999992,0.002306632947730427,9.017472858204773
unit ball,500,0.70984375,0.7282124999999999,0.695175,0.7141249999999999,0.02065607927732441,0.01151072731995436,0.01895,0.002225648242874444,8.514373311537277
unit ball,510,0.7114,0.7289875000000001,0.695575,0.7142749999999998,0.017953556103671407,0.012025304758942904,0.018699999999999998,0.0019862151205371757,9.41489157274291
unit ball,520,0.7127312499999999,0.7293625,0.6977500000000001,0.7148,0.01999526459091267,0.01151239999024329,0.01705,0.002107100789562221,8.091686968397164
unit ball,530,0.7143250000000001,0.7293375000000001,0.7005000000000001,0.7164499999999999,0.018647446815241827,0.011651396933632064,0.01595000000000001,0.002196697475297815,7.260899682072791
unit ball,540,0.71575,0.73003125,0.7014999999999997,0.71565,0.017436754400988852,0.011766992870403276,0.014150000000000003,0.001964399052220204,7.203220742754575
unit ball,550,0.7164812500000001,0.7304124999999999,0.70195,0.71685,0.017711849027122945,0.01216791193295222,0.014900000000000002,0.0019687969971943827,7.568073306304875
unit ball,560,0.7179125,0.7311937499999999,0.7026249999999998,0.7163999999999998,0.018645330744877082,0.010873004286866734,0.013774999999999996,0.0019839937148605235,6.943066349869153
unit ball,570,0.718325,0.7311812499999999,0.703825,0.7169999999999999,0.016886635532158543,0.010304701290521178,0.013174999999999997,0.0018229232683863144,7.2274023972839805
unit ball,580,0.7195312499999998,0.7312375000000002,0.7045,0.7182499999999998,0.017656229049330556,0.010763176092397624,0.013750000000000009,0.001807846254748473,7.605735257566499
unit ball,590,0.72019375,0.73164375,0.704475,0.718575,0.017277791987392255,0.011786478942355351,0.014100000000000008,0.0016972645847678183,8.307484953460484
unit ball,600,0.7214187500000001,0.7320187499999998,0.7063499999999999,0.718475,0.016203488214055345,0.010024559488042012,0.012124999999999999,0.0016758741876791634,7.235029985628767
unit ball,610,0.7221937500000002,0.7323249999999999,0.707975,0.7176750000000002,0.015564686623795862,0.011602937411089346,0.009700000000000007,0.001791280790017822,5.415119759032027
unit ball,620,0.72340625,0.73279375,0.708075,0.71765,0.014697518343398844,0.010521862760918153,0.009575000000000009,0.001581959132521981,6.0526215899998705
unit ball,630,0.72395,0.7328375,0.71125,0.718175,0.015928739670003637,0.009801405537220193,0.006925000000000004,0.0015003598053315566,4.615559531381664
unit ball,640,0.7240312499999999,0.7334562499999998,0.709575,0.7193750000000001,0.015537731039588304,0.011221906561217089,0.009800000000000001,0.0016417378080263094,5.969284469230518
unit ball,650,0.72580625,0.733675,0.7116749999999997,0.718975,0.013940054743889155,0.011481732306915926,0.007300000000000002,0.0015528078185056012,4.701161285383925
unit ball,660,0.725375,0.7334187499999999,0.7106,0.720125,0.014311293837844694,0.01096006870692909,0.009525000000000007,0.0013856657044339546,6.873952331735724
unit ball,670,0.7261937500000001,0.7338937499999999,0.712575,0.7205750000000001,0.014135236971569468,0.010611689523608142,0.007999999999999995,0.0014676649495168868,5.4508353576430135
unit ball,680,0.7273499999999999,0.7345187499999999,0.7134,0.721,0.012764969425911083,0.01109531705748244,0.0075999999999999965,0.0012860557507119964,5.9095416320734335
unit ball,690,0.7274500000000002,0.7346062499999999,0.7137249999999998,0.7197999999999999,0.012956293077228166,0.009890052139050204,0.00607500000000001,0.0013776970793408273,4.409532466241893
unit ball,700,0.72826875,0.73473125,0.714925,0.7211750000000001,0.013565474409676799,0.009603601754897311,0.00625,0.001396017061630566,4.4770226466286305
unit ball,710,0.7282625,0.73551875,0.715725,0.7199000000000001,0.012862398216459795,0.010261234296756384,0.004174999999999996,0.0012703172076614605,3.2865806861624707
unit ball,720,0.72829375,0.7346500000000001,0.714375,0.7212750000000001,0.012813616297761649,0.00943809575683314,0.006900000000000007,0.001211852242885188,5.693763443942992
unit ball,730,0.72906875,0.7352437500000001,0.7161249999999998,0.72205,0.011957284031674653,0.00986896472009425,0.005925000000000009,0.0012937568620810564,4.579685854163838
unit ball,740,0.72905625,0.7354125,0.7171499999999998,0.7214250000000001,0.013276488674161993,0.01033684568850086,0.004275000000000001,0.001271429939441845,3.3623559327828296
unit ball,750,0.7297437499999999,0.7360625000000001,0.7168499999999999,0.7212750000000001,0.012581150723815125,0.009276171003428545,0.00442500000000001,0.0011954538253252825,3.7015231423062023
unit ball,760,0.7298875000000001,0.73565,0.7169999999999999,0.7211749999999999,0.011843892002959919,0.009649508021163836,0.004175,0.0011503485418240726,3.6293348043714033
unit ball,770,0.7305250000000002,0.7359249999999998,0.7172749999999999,0.7224250000000001,0.012767812868872477,0.010140770546301074,0.005150000000000005,0.0012933493438559156,3.98190946975401
unit ball,780,0.7302937499999999,0.7361000000000001,0.7169250000000001,0.72195,0.012746830661744596,0.009825369142575714,0.005024999999999999,0.001237816891371926,4.059566511837283
unit ball,790,0.7314625000000001,0.7359375,0.7176750000000002,0.7220750000000002,0.012634403688566267,0.010057002937297384,0.004400000000000007,0.0012029635123814923,3.657633797461887
unit ball,800,0.73136875,0.7360000000000001,0.7179000000000001,0.7223999999999999,0.012606716183419575,0.009717733451496995,0.0045,0.0012909944487358063,3.485685011586673
unit ball,810,0.7316999999999999,0.73625625,0.718075,0.7216750000000001,0.012174317851588862,0.00956143743683898,0.0036000000000000055,0.0012629730836803336,2.850417040962995
unit ball,820,0.73190625,0.7368125000000001,0.7189999999999999,0.7218499999999999,0.011481209945740995,0.009263401430392953,0.0028499999999999992,0.0011672184842174969,2.441702250723556
unit ball,830,0.7312625,0.7367750000000001,0.7188500000000001,0.7225499999999999,0.011549301434994401,0.009245391972613861,0.003699999999999999,0.0012413742791801763,2.980567635446369
unit ball,840,0.7323000000000002,0.7364875,0.7182499999999998,0.722925,0.01188380189479561,0.00951510627763808,0.004675000000000002,0.0011501290002307219,4.064761430293622
unit ball,850,0.73275625,0.73674375,0.719825,0.7231749999999998,0.01013952537091727,0.009299010211258563,0.0033499999999999953,0.0010773260013251865,3.109550865642582
unit ball,860,0.73245,0.7370937499999998,0.7201749999999998,0.722925,0.011882500289556628,0.008667941339828462,0.002749999999999997,0.0012321964457050198,2.231786992719771
unit ball,870,0.7329249999999999,0.7373812499999999,0.7202000000000001,0.7231750000000001,0.011116236191747062,0.009652124641808675,0.002975000000000002,0.001042466359702371,2.8538091155760448
unit ball,880,0.7325250000000001,0.7370624999999998,0.7213749999999998,0.7244250000000001,0.011011787761166205,0.010011704009394076,0.003050000000000007,0.001171300322054275,2.603943619387717
unit ball,890,0.73265,0.7372062499999998,0.7215249999999999,0.7245750000000001,0.010736131528722086,0.010075817384192519,0.0030499999999999985,0.0011610144467036356,2.6270129615179125
unit ball,900,0.7337,0.73724375,0.720475,0.7226,0.010123573599487614,0.009948859129558434,0.0021250000000000023,0.0010774168275101438,1.972310015716731
unit ball,910,0.7336937499999999,0.7372375,0.7204499999999999,0.7236500000000002,0.010214739795555698,0.008183655798127286,0.0032000000000000062,0.0010778298435825454,2.9689287405177835
unit ball,920,0.73350625,0.73738125,0.7207250000000001,0.7244999999999999,0.010391909975037942,0.008812009711269912,0.003775000000000005,0.0012270596990572656,3.076459933367781
unit ball,930,0.73381875,0.7377125,0.722025,0.7251000000000001,0.011335644817757116,0.00884718753461954,0.0030750000000000065,0.0012231226595906248,2.514056931157828
unit ball,940,0.7343749999999999,0.7379999999999999,0.72285,0.7249249999999999,0.010660154261964934,0.00915946686949265,0.002074999999999995,0.001133764957915874,1.8301853356045963
unit ball,950,0.734225,0.7381625,0.72225,0.723675,0.009920772004824894,0.009357213767727529,0.0014250000000000029,0.0009693894517122158,1.4699974272291183
unit ball,960,0.7345625000000001,0.737625,0.7225250000000001,0.7247500000000002,0.00986330179109523,0.00892236436481867,0.0022250000000000004,0.0010864727239088805,2.047911513134871
unit ball,970,0.7343062499999999,0.7372999999999998,0.722575,0.725175,0.00877938787815823,0.008544705667809465,0.0026000000000000034,0.0011054959123041638,2.351885675073075
unit ball,980,0.7345999999999999,0.7385749999999999,0.7229499999999999,0.7240500000000002,0.009668625715804877,0.008959645781237827,0.0011000000000000066,0.0010470738447519536,1.0505467264924289
unit ball,990,0.7346250000000001,0.7376937499999998,0.7225,0.7248,0.010137937550497045,0.008277693037326408,0.0022999999999999987,0.0010734867197006858,2.1425509582841364
unit ball,1000,0.7350937499999999,0.7376750000000001,0.723275,0.7232499999999998,0.010067292525196581,0.008199685877205822,-2.4999999999999466e-05,0.0010815807501947882,-0.023114316703119087
unit ball,1010,0.73476875,0.73738125,0.7243249999999999,0.7249000000000001,0.008988313119116003,0.009567147068499742,0.000575,0.0011996711460170496,0.4792980158846199
unit ball,1020,0.7358562500000001,0.73765625,0.7232500000000001,0.7238000000000001,0.010609577339042844,0.008656462524284588,0.0005500000000000016,0.0011357260837780115,0.4842716988328889
unit ball,1030,0.73518125,0.7378625,0.7238,0.724975,0.009282872247947679,0.00788566497647549,0.0011749999999999972,0.0010097098042947236,1.1637006940035883
unit ball,1040,0.7354375000000002,0.737875,0.7242000000000002,0.7249750000000001,0.009474047485503538,0.007649973592084882,0.0007750000000000034,0.0010805295886366058,0.7172408864600233
unit ball,1050,0.7357812499999998,0.73809375,0.7245,0.7231249999999999,0.009176991430592703,0.008692088298556284,-0.001375000000000004,0.001042272551066693,-1.3192326696052656
unit ball,1060,0.7358625000000001,0.7379687499999998,0.7247499999999999,0.72485,0.008999859707099593,0.008637041440706709,0.0001000000000000012,0.00111572778259237,0.08962759694632082
unit ball,1070,0.73608125,0.73778125,0.7239,0.724775,0.00885004137409721,0.008288477763519894,0.0008750000000000013,0.0011255610273382018,0.7773901003566701
unit ball,1080,0.7363437500000001,0.7380312499999999,0.7242249999999999,0.7251750000000001,0.009345331843906205,0.00919935631257191,0.000950000000000003,0.001217911359996319,0.7800239255530669
unit ball,1090,0.73650625,0.7383124999999999,0.72525,0.72515,0.008620067027323845,0.008117041556895209,-0.00010000000000000342,0.0011083475733876746,-0.0902244046913483
unit ball,1100,0.7372750000000002,0.7386624999999999,0.7229750000000001,0.7245249999999999,0.009209233124830473,0.007095088285411102,0.0015500000000000015,0.0010599337696099685,1.4623555211099333
unit ball,1110,0.73676875,0.73836875,0.7232,0.7244499999999999,0.008975837374064701,0.007973915809270461,0.0012500000000000033,0.0010739688500646057,1.1639071281488362
unit ball,1120,0.7363875,0.7377437499999999,0.7239249999999998,0.725275,0.00843315217196724,0.008256425413340858,0.0013499999999999968,0.0010276603809556255,1.3136635653352973
unit ball,1130,0.736025,0.7375187499999999,0.7264500000000002,0.7257250000000001,0.008603059122348653,0.007345160916473444,-0.0007250000000000023,0.0009595973219022773,-0.7555252431955353
unit ball,1140,0.7365437499999998,0.7382437500000001,0.7260500000000001,0.7240750000000001,0.009861285387562292,0.009624614645309552,-0.0019750000000000024,0.001081464004920827,-1.8262281416796577
unit ball,1150,0.7368312499999999,0.7389250000000002,0.7257999999999999,0.72345,0.00900953479219196,0.007254222037802371,-0.0023499999999999997,0.0009878172038807738,-2.3789826607268085
unit ball,1160,0.7364,0.7383,0.7249249999999999,0.7263250000000001,0.009138766079430285,0.008199339404285374,0.0014000000000000056,0.0010288269283435624,1.3607730915966996
unit ball,1170,0.7363500000000001,0.7385749999999998,0.725,0.7263249999999999,0.009252354327740629,0.007260093983307985,0.001324999999999994,0.0011367678573992869,1.1655853843645325
unit ball,1180,0.73690625,0.7384875,0.7261250000000001,0.7258499999999999,0.009117464371504652,0.0085960115252025,-0.00027500000000000636,0.0011414454552332877,-0.2409225940137473
unit ball,1190,0.7369812499999999,0.7391937499999999,0.7248750000000002,0.725025,0.009443980232204151,0.007756514043113063,0.00015000000000000012,0.0011048675591365353,0.1357628783283551
unit ball,1200,0.73738125,0.7389999999999999,0.725675,0.7255499999999999,0.008782263749492878,0.00765892230728913,-0.00012499999999999735,0.0010855891432207635,-0.11514485086792875
unit ball,1210,0.7371874999999999,0.73869375,0.725875,0.7247750000000001,0.00897087740492208,0.008234987872032681,-0.0010999999999999988,0.0010428447883195535,-1.0548070166534997
unit ball,1220,0.737125,0.7385874999999998,0.726225,0.7244250000000001,0.008707472409234262,0.008825289362011456,-0.0018000000000000004,0.0010695982442208883,-1.68287486420768
unit ball,1230,0.7369125,0.7388562499999998,0.7263250000000002,0.72485,0.008707182394582381,0.007485845228688529,-0.001475000000000002,0.001016340608419851,-1.451285118178293
unit ball,1240,0.7371625000000002,0.7389812499999999,0.7250749999999999,0.72485,0.009145671548924565,0.008347109824618493,-0.00022500000000000075,0.0010630947533242076,-0.21164623312874487
unit ball,1250,0.7375000000000002,0.73903125,0.726075,0.725025,0.008120424119391055,0.007917623546637128,-0.0010500000000000043,0.0010536013276262325,-0.9965818877294488
